timestamp,strategy_name,dataset_name,return_pct,sharpe_ratio,max_drawdown_pct,win_rate_pct,total_trades,status,wfa_status,wfa_oos_return_pct,wfa_degradation_pct,wfo_status,wfo_oos_return_pct,wfo_degradation_pct
2025-12-28T03:33:19.205879,fama_french_next_day_predictive,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:19.784940,new_york_city_reversal_trade,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:22.982361,unknown,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:33:23.652964,tdi_shark_fin_entry_pattern,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:24.214501,fama_french_next_day_predictive,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:24.769297,new_york_city_reversal_trade,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:28.158347,unknown,BTC_1h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:33:28.890642,tdi_shark_fin_entry_pattern,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:29.500340,fama_french_next_day_predictive,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:30.060282,new_york_city_reversal_trade,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:33.307073,unknown,BTC_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:33:33.987504,tdi_shark_fin_entry_pattern,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:34.560708,fama_french_next_day_predictive,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:35.116731,new_york_city_reversal_trade,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:38.245745,unknown,BTC_5m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:33:38.955415,tdi_shark_fin_entry_pattern,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:39.520106,fama_french_next_day_predictive,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:40.072627,new_york_city_reversal_trade,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:43.246207,unknown,BTC_1m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:33:43.912679,tdi_shark_fin_entry_pattern,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:33:44.483293,fama_french_next_day_predictive,BTC_1m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:34:46.896173,implied_moments_stock_selection,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:34:49.405610,roe_bm_monthly_predictive_proxy,BTCUSD_15m,63.62550914000001,1.0067110073568326,,,,-28.683846328354633,45.45454545454545,11,SUCCESS,SKIPPED,,
2025-12-28T03:34:49.985156,volume_price_analysis_reversal_detection,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:34:52.052073,forward_price_model_deviation,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:34:52.318171,bollinger_band_mean_reversion,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:34:52.573659,strategy_80a6fe07c176,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:34:55.050367,unknown,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:34:55.600368,unhedged_carry_trade,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:34:55.854399,quantitative_momentum_stock_selection,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:34:56.125882,time_series_momentum,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:00.191284,unknown,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:07.767166,unknown,BTCUSD_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:09.101694,strategy_c150aaf9610b,BTCUSD_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:09.687543,implied_moments_stock_selection,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:12.285280,roe_bm_monthly_predictive_proxy,BTC_4h,63.62550914000001,1.0067110073568326,,,,-28.683846328354633,45.45454545454545,11,SUCCESS,SKIPPED,,
2025-12-28T03:35:12.879100,volume_price_analysis_reversal_detection,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:14.931848,forward_price_model_deviation,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:15.198706,bollinger_band_mean_reversion,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:15.454458,strategy_80a6fe07c176,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:17.949128,unknown,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:18.505781,unhedged_carry_trade,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:18.764416,quantitative_momentum_stock_selection,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:19.021795,time_series_momentum,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:22.379098,unknown,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:27.541534,unknown,BTC_4h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:28.456022,strategy_c150aaf9610b,BTC_4h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:29.070636,implied_moments_stock_selection,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:31.562803,roe_bm_monthly_predictive_proxy,BTC_1h,63.62550914000001,1.0067110073568326,,,,-28.683846328354633,45.45454545454545,11,SUCCESS,SKIPPED,,
2025-12-28T03:35:32.154758,volume_price_analysis_reversal_detection,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:34.171752,forward_price_model_deviation,BTC_1h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:34.437599,bollinger_band_mean_reversion,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:34.693164,strategy_80a6fe07c176,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:37.296092,unknown,BTC_1h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:37.870433,unhedged_carry_trade,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:38.143065,quantitative_momentum_stock_selection,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:38.405670,time_series_momentum,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:41.566894,unknown,BTC_1h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:46.815279,unknown,BTC_1h,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:47.791035,strategy_c150aaf9610b,BTC_1h,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:48.418620,implied_moments_stock_selection,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:50.943077,roe_bm_monthly_predictive_proxy,BTC_15m,63.62550914000001,1.0067110073568326,,,,-28.683846328354633,45.45454545454545,11,SUCCESS,SKIPPED,,
2025-12-28T03:35:51.535127,volume_price_analysis_reversal_detection,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:53.600717,forward_price_model_deviation,BTC_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:53.864636,bollinger_band_mean_reversion,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:54.121208,strategy_80a6fe07c176,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:56.784917,unknown,BTC_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:35:57.419919,unhedged_carry_trade,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:57.694908,quantitative_momentum_stock_selection,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:35:57.959278,time_series_momentum,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:01.218815,unknown,BTC_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:06.384062,unknown,BTC_15m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:07.417316,strategy_c150aaf9610b,BTC_15m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:08.082913,implied_moments_stock_selection,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:10.564409,roe_bm_monthly_predictive_proxy,BTC_5m,63.62550914000001,1.0067110073568326,,,,-28.683846328354633,45.45454545454545,11,SUCCESS,SKIPPED,,
2025-12-28T03:36:11.162146,volume_price_analysis_reversal_detection,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:13.191791,forward_price_model_deviation,BTC_5m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:13.455738,bollinger_band_mean_reversion,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:13.712572,strategy_80a6fe07c176,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:16.354909,unknown,BTC_5m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:16.943878,unhedged_carry_trade,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:17.199908,quantitative_momentum_stock_selection,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:17.465876,time_series_momentum,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
2025-12-28T03:36:20.706843,unknown,BTC_5m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:25.867416,unknown,BTC_5m,,,,,,,,,SUCCESS,SKIPPED,,
2025-12-28T03:36:26.980572,strategy_c150aaf9610b,BTC_5m,,,,,,,,,ERROR,SKIPPED,,
